subscription_id,user_id,plan_name,price_monthly,max_streams,max_resolution,max_profiles,status,start_date,end_date,auto_renew,created_at
1175,766,Premium,59.99,4,4K,5,active,2021-04-28,,true,2021-04-28 00:00:00
1176,767,Basic,29.99,1,720p,2,expired,2022-10-11,2023-01-22,false,2022-10-11 00:00:00
1177,767,Basic,29.99,1,720p,2,active,2023-07-19,,true,2023-07-19 00:00:00
1178,768,Standard,43.99,2,1080p,5,cancelled,2022-06-07,2022-10-19,false,2022-06-07 00:00:00
1179,768,Premium,59.99,4,4K,5,active,2021-12-19,,true,2021-12-19 00:00:00
1180,769,Premium,59.99,4,4K,5,active,2022-01-12,,true,2022-01-12 00:00:00
1181,770,Premium,59.99,4,4K,5,active,2023-12-25,,true,2023-12-25 00:00:00
1182,771,Basic,29.99,1,720p,2,active,2020-05-19,,true,2020-05-19 00:00:00
1183,772,Premium,59.99,4,4K,5,active,2023-03-26,,true,2023-03-26 00:00:00
1184,773,Premium,59.99,4,4K,5,active,2022-09-20,,true,2022-09-20 00:00:00
1185,774,Premium,59.99,4,4K,5,active,2022-01-13,,true,2022-01-13 00:00:00
1186,775,Premium,59.99,4,4K,5,expired,2020-07-24,2020-12-06,true,2020-07-24 00:00:00
1187,775,Basic,29.99,1,720p,2,active,2023-04-26,,true,2023-04-26 00:00:00
1188,776,Basic,29.99,1,720p,2,active,2024-11-06,,true,2024-11-06 00:00:00
1189,777,Standard,43.99,2,1080p,5,cancelled,2021-08-23,2021-09-22,false,2021-08-23 00:00:00
1190,777,Basic,29.99,1,720p,2,active,2024-09-21,,true,2024-09-21 00:00:00
1191,778,Standard,43.99,2,1080p,5,active,2023-10-25,,true,2023-10-25 00:00:00
1192,779,Standard,43.99,2,1080p,5,active,2021-04-29,,true,2021-04-29 00:00:00
1193,780,Basic,29.99,1,720p,2,active,2022-02-25,,true,2022-02-25 00:00:00
1194,781,Premium,59.99,4,4K,5,active,2025-05-11,,true,2025-05-11 00:00:00
1195,782,Standard,43.99,2,1080p,5,cancelled,2021-03-29,2022-03-03,true,2021-03-29 00:00:00
1196,782,Standard,43.99,2,1080p,5,cancelled,2023-12-09,2024-01-13,true,2023-12-09 00:00:00
1197,782,Standard,43.99,2,1080p,5,active,2020-07-27,,true,2020-07-27 00:00:00
1198,783,Standard,43.99,2,1080p,5,active,2022-09-26,,true,2022-09-26 00:00:00
1199,784,Basic,29.99,1,720p,2,active,2021-09-27,,true,2021-09-27 00:00:00
1200,785,Basic,29.99,1,720p,2,active,2020-09-05,,true,2020-09-05 00:00:00
1201,786,Standard,43.99,2,1080p,5,active,2025-05-30,,true,2025-05-30 00:00:00
1202,787,Basic,29.99,1,720p,2,expired,2024-04-22,2025-04-11,false,2024-04-22 00:00:00
1203,787,Standard,43.99,2,1080p,5,active,2024-09-20,,true,2024-09-20 00:00:00
1204,788,Standard,43.99,2,1080p,5,active,2024-01-27,,true,2024-01-27 00:00:00
1205,789,Basic,29.99,1,720p,2,expired,2023-08-09,2023-11-29,true,2023-08-09 00:00:00
1206,789,Standard,43.99,2,1080p,5,active,2024-04-11,,true,2024-04-11 00:00:00
1207,790,Standard,43.99,2,1080p,5,cancelled,2021-03-13,2021-07-07,true,2021-03-13 00:00:00
1208,790,Standard,43.99,2,1080p,5,active,2021-12-13,,true,2021-12-13 00:00:00
1209,791,Standard,43.99,2,1080p,5,active,2025-03-22,,true,2025-03-22 00:00:00
1210,792,Standard,43.99,2,1080p,5,cancelled,2024-09-22,2025-08-22,true,2024-09-22 00:00:00
1211,792,Standard,43.99,2,1080p,5,active,2021-12-15,,true,2021-12-15 00:00:00
1212,793,Premium,59.99,4,4K,5,active,2020-09-02,,true,2020-09-02 00:00:00
1213,794,Standard,43.99,2,1080p,5,cancelled,2022-03-09,2022-11-30,false,2022-03-09 00:00:00
1214,794,Standard,43.99,2,1080p,5,cancelled,2021-07-28,2022-03-20,true,2021-07-28 00:00:00
1215,794,Standard,43.99,2,1080p,5,active,2020-11-22,,true,2020-11-22 00:00:00
1216,795,Standard,43.99,2,1080p,5,expired,2021-02-05,2022-01-10,false,2021-02-05 00:00:00
1217,795,Standard,43.99,2,1080p,5,active,2023-01-06,,true,2023-01-06 00:00:00
1218,796,Premium,59.99,4,4K,5,expired,2024-05-25,2024-09-16,true,2024-05-25 00:00:00
1219,796,Premium,59.99,4,4K,5,active,2021-06-10,,true,2021-06-10 00:00:00
1220,797,Premium,59.99,4,4K,5,expired,2020-06-13,2020-07-28,false,2020-06-13 00:00:00
1221,797,Standard,43.99,2,1080p,5,active,2023-10-11,,true,2023-10-11 00:00:00
1222,798,Basic,29.99,1,720p,2,active,2022-02-10,,true,2022-02-10 00:00:00
1223,799,Basic,29.99,1,720p,2,expired,2024-05-27,2024-09-07,false,2024-05-27 00:00:00
1224,799,Standard,43.99,2,1080p,5,active,2024-03-08,,true,2024-03-08 00:00:00
1225,800,Standard,43.99,2,1080p,5,active,2023-04-07,,true,2023-04-07 00:00:00
1226,801,Premium,59.99,4,4K,5,expired,2021-03-22,2021-05-23,false,2021-03-22 00:00:00
1227,801,Standard,43.99,2,1080p,5,expired,2021-12-28,2022-02-03,false,2021-12-28 00:00:00
1228,801,Premium,59.99,4,4K,5,active,2020-04-11,,true,2020-04-11 00:00:00
1229,802,Standard,43.99,2,1080p,5,active,2020-02-07,,true,2020-02-07 00:00:00
1230,803,Standard,43.99,2,1080p,5,expired,2021-09-16,2022-06-13,true,2021-09-16 00:00:00
1231,803,Standard,43.99,2,1080p,5,expired,2020-10-03,2021-06-19,false,2020-10-03 00:00:00
1232,803,Standard,43.99,2,1080p,5,active,2021-02-20,,true,2021-02-20 00:00:00
1233,804,Basic,29.99,1,720p,2,active,2025-05-07,,true,2025-05-07 00:00:00
1234,805,Basic,29.99,1,720p,2,cancelled,2021-06-18,2021-12-30,true,2021-06-18 00:00:00
1235,805,Standard,43.99,2,1080p,5,active,2021-06-24,,true,2021-06-24 00:00:00
1236,806,Standard,43.99,2,1080p,5,expired,2020-03-25,2020-07-10,false,2020-03-25 00:00:00
1237,806,Standard,43.99,2,1080p,5,active,2022-06-19,,true,2022-06-19 00:00:00
1238,807,Standard,43.99,2,1080p,5,active,2024-05-25,,true,2024-05-25 00:00:00
1239,808,Basic,29.99,1,720p,2,active,2022-01-13,,true,2022-01-13 00:00:00
1240,809,Standard,43.99,2,1080p,5,active,2025-02-18,,true,2025-02-18 00:00:00
1241,810,Standard,43.99,2,1080p,5,active,2021-01-20,,true,2021-01-20 00:00:00
1242,811,Basic,29.99,1,720p,2,active,2022-05-12,,true,2022-05-12 00:00:00
1243,812,Basic,29.99,1,720p,2,active,2020-02-27,,true,2020-02-27 00:00:00
1244,813,Standard,43.99,2,1080p,5,cancelled,2022-10-04,2023-05-11,true,2022-10-04 00:00:00
1245,813,Basic,29.99,1,720p,2,expired,2021-05-21,2022-02-04,false,2021-05-21 00:00:00
1246,813,Standard,43.99,2,1080p,5,active,2023-01-30,,true,2023-01-30 00:00:00
1247,814,Basic,29.99,1,720p,2,active,2020-08-20,,true,2020-08-20 00:00:00
1248,815,Standard,43.99,2,1080p,5,active,2021-03-08,,true,2021-03-08 00:00:00
1249,816,Standard,43.99,2,1080p,5,expired,2023-06-20,2024-06-06,false,2023-06-20 00:00:00
1250,816,Basic,29.99,1,720p,2,active,2025-02-21,,true,2025-02-21 00:00:00
1251,817,Premium,59.99,4,4K,5,cancelled,2024-06-29,2025-05-24,false,2024-06-29 00:00:00
1252,817,Standard,43.99,2,1080p,5,expired,2022-06-07,2022-08-31,true,2022-06-07 00:00:00
1253,817,Basic,29.99,1,720p,2,active,2024-09-17,,true,2024-09-17 00:00:00
1254,818,Basic,29.99,1,720p,2,expired,2024-01-16,2024-09-11,false,2024-01-16 00:00:00
1255,818,Premium,59.99,4,4K,5,expired,2021-06-15,2022-03-09,false,2021-06-15 00:00:00
1256,818,Standard,43.99,2,1080p,5,active,2020-12-13,,true,2020-12-13 00:00:00
1257,819,Basic,29.99,1,720p,2,active,2021-06-19,,true,2021-06-19 00:00:00
1258,820,Basic,29.99,1,720p,2,cancelled,2023-08-21,2024-02-23,true,2023-08-21 00:00:00
1259,820,Premium,59.99,4,4K,5,cancelled,2021-12-30,2022-09-25,false,2021-12-30 00:00:00
1260,820,Premium,59.99,4,4K,5,active,2023-03-31,,true,2023-03-31 00:00:00
1261,821,Standard,43.99,2,1080p,5,cancelled,2020-01-17,2020-04-29,false,2020-01-17 00:00:00
1262,821,Standard,43.99,2,1080p,5,active,2024-04-15,,true,2024-04-15 00:00:00
1263,822,Basic,29.99,1,720p,2,cancelled,2021-10-22,2022-05-10,true,2021-10-22 00:00:00
1264,822,Basic,29.99,1,720p,2,active,2025-04-06,,true,2025-04-06 00:00:00
1265,823,Premium,59.99,4,4K,5,expired,2021-11-21,2022-10-05,true,2021-11-21 00:00:00
1266,823,Premium,59.99,4,4K,5,cancelled,2024-10-29,2025-09-12,false,2024-10-29 00:00:00
1267,823,Standard,43.99,2,1080p,5,active,2024-05-14,,true,2024-05-14 00:00:00
1268,824,Standard,43.99,2,1080p,5,active,2021-02-24,,true,2021-02-24 00:00:00
1269,825,Premium,59.99,4,4K,5,cancelled,2024-10-07,2025-04-28,true,2024-10-07 00:00:00
1270,825,Premium,59.99,4,4K,5,active,2022-09-28,,true,2022-09-28 00:00:00
1271,826,Basic,29.99,1,720p,2,active,2023-10-05,,true,2023-10-05 00:00:00
1272,827,Premium,59.99,4,4K,5,active,2021-04-09,,true,2021-04-09 00:00:00
1273,828,Standard,43.99,2,1080p,5,active,2020-02-08,,true,2020-02-08 00:00:00
1274,829,Standard,43.99,2,1080p,5,active,2022-08-30,,true,2022-08-30 00:00:00
1275,830,Standard,43.99,2,1080p,5,active,2020-10-18,,true,2020-10-18 00:00:00
1276,831,Premium,59.99,4,4K,5,cancelled,2024-02-13,2024-03-22,false,2024-02-13 00:00:00
1277,831,Premium,59.99,4,4K,5,active,2024-12-09,,true,2024-12-09 00:00:00
1278,832,Standard,43.99,2,1080p,5,active,2023-05-17,,true,2023-05-17 00:00:00
1279,833,Standard,43.99,2,1080p,5,active,2025-02-09,,true,2025-02-09 00:00:00
1280,834,Standard,43.99,2,1080p,5,expired,2020-02-20,2020-10-30,false,2020-02-20 00:00:00
1281,834,Premium,59.99,4,4K,5,active,2020-08-26,,true,2020-08-26 00:00:00
1282,835,Basic,29.99,1,720p,2,expired,2024-06-23,2025-03-02,false,2024-06-23 00:00:00
1283,835,Standard,43.99,2,1080p,5,active,2021-09-17,,true,2021-09-17 00:00:00
1284,836,Premium,59.99,4,4K,5,active,2025-03-10,,true,2025-03-10 00:00:00
1285,837,Standard,43.99,2,1080p,5,expired,2022-04-26,2023-02-03,false,2022-04-26 00:00:00
1286,837,Standard,43.99,2,1080p,5,active,2025-02-16,,true,2025-02-16 00:00:00
1287,838,Basic,29.99,1,720p,2,active,2022-02-11,,true,2022-02-11 00:00:00
1288,839,Standard,43.99,2,1080p,5,active,2020-12-02,,true,2020-12-02 00:00:00
1289,840,Basic,29.99,1,720p,2,expired,2025-04-25,2025-09-18,false,2025-04-25 00:00:00
1290,840,Basic,29.99,1,720p,2,active,2023-10-17,,true,2023-10-17 00:00:00
1291,841,Standard,43.99,2,1080p,5,cancelled,2021-10-30,2022-06-26,false,2021-10-30 00:00:00
1292,841,Standard,43.99,2,1080p,5,active,2024-07-08,,true,2024-07-08 00:00:00
1293,842,Premium,59.99,4,4K,5,expired,2020-05-08,2020-10-04,false,2020-05-08 00:00:00
1294,842,Basic,29.99,1,720p,2,expired,2022-03-24,2023-01-13,false,2022-03-24 00:00:00
1295,842,Basic,29.99,1,720p,2,active,2025-04-28,,true,2025-04-28 00:00:00
1296,843,Standard,43.99,2,1080p,5,active,2022-02-26,,true,2022-02-26 00:00:00
1297,844,Standard,43.99,2,1080p,5,expired,2020-03-09,2020-10-06,false,2020-03-09 00:00:00
1298,844,Standard,43.99,2,1080p,5,active,2023-04-09,,true,2023-04-09 00:00:00
1299,845,Premium,59.99,4,4K,5,active,2020-11-23,,true,2020-11-23 00:00:00
1300,846,Basic,29.99,1,720p,2,cancelled,2022-05-26,2022-10-26,false,2022-05-26 00:00:00
1301,846,Standard,43.99,2,1080p,5,active,2021-03-16,,true,2021-03-16 00:00:00
1302,847,Standard,43.99,2,1080p,5,active,2020-05-17,,true,2020-05-17 00:00:00
1303,848,Basic,29.99,1,720p,2,active,2021-06-22,,true,2021-06-22 00:00:00
1304,849,Basic,29.99,1,720p,2,active,2021-12-06,,true,2021-12-06 00:00:00
1305,850,Standard,43.99,2,1080p,5,cancelled,2024-07-06,2025-03-16,false,2024-07-06 00:00:00
1306,850,Basic,29.99,1,720p,2,active,2020-09-11,,true,2020-09-11 00:00:00
1307,851,Standard,43.99,2,1080p,5,active,2021-08-10,,true,2021-08-10 00:00:00
1308,852,Premium,59.99,4,4K,5,active,2020-12-15,,true,2020-12-15 00:00:00
1309,853,Basic,29.99,1,720p,2,active,2022-08-02,,true,2022-08-02 00:00:00
1310,854,Premium,59.99,4,4K,5,active,2024-03-16,,true,2024-03-16 00:00:00
1311,855,Standard,43.99,2,1080p,5,active,2020-09-04,,true,2020-09-04 00:00:00
1312,856,Premium,59.99,4,4K,5,active,2025-03-23,,true,2025-03-23 00:00:00
1313,857,Premium,59.99,4,4K,5,active,2024-11-18,,true,2024-11-18 00:00:00
1314,858,Premium,59.99,4,4K,5,active,2021-02-01,,true,2021-02-01 00:00:00
1315,859,Basic,29.99,1,720p,2,active,2022-03-22,,true,2022-03-22 00:00:00
1316,860,Standard,43.99,2,1080p,5,active,2020-12-26,,true,2020-12-26 00:00:00
1317,861,Basic,29.99,1,720p,2,active,2023-07-28,,true,2023-07-28 00:00:00
1318,862,Basic,29.99,1,720p,2,expired,2021-04-02,2022-02-06,true,2021-04-02 00:00:00
1319,862,Basic,29.99,1,720p,2,active,2023-01-25,,true,2023-01-25 00:00:00
1320,863,Standard,43.99,2,1080p,5,cancelled,2022-04-08,2022-11-15,false,2022-04-08 00:00:00
1321,863,Basic,29.99,1,720p,2,active,2022-12-20,,true,2022-12-20 00:00:00
1322,864,Premium,59.99,4,4K,5,expired,2025-01-11,2025-03-17,false,2025-01-11 00:00:00
1323,864,Standard,43.99,2,1080p,5,cancelled,2021-07-30,2022-01-21,false,2021-07-30 00:00:00
1324,864,Premium,59.99,4,4K,5,active,2021-01-13,,true,2021-01-13 00:00:00
1325,865,Premium,59.99,4,4K,5,active,2022-06-04,,true,2022-06-04 00:00:00
1326,866,Basic,29.99,1,720p,2,active,2023-11-19,,true,2023-11-19 00:00:00
1327,867,Premium,59.99,4,4K,5,active,2024-07-20,,true,2024-07-20 00:00:00
1328,868,Basic,29.99,1,720p,2,active,2024-07-13,,true,2024-07-13 00:00:00
1329,869,Basic,29.99,1,720p,2,active,2021-06-20,,true,2021-06-20 00:00:00
1330,870,Standard,43.99,2,1080p,5,active,2022-11-23,,true,2022-11-23 00:00:00
1331,871,Standard,43.99,2,1080p,5,active,2020-09-30,,true,2020-09-30 00:00:00
1332,872,Standard,43.99,2,1080p,5,cancelled,2022-12-01,2023-01-03,false,2022-12-01 00:00:00
1333,872,Basic,29.99,1,720p,2,active,2021-04-14,,true,2021-04-14 00:00:00
1334,873,Premium,59.99,4,4K,5,active,2022-12-10,,true,2022-12-10 00:00:00
1335,874,Basic,29.99,1,720p,2,cancelled,2023-09-02,2023-11-12,false,2023-09-02 00:00:00
1336,874,Standard,43.99,2,1080p,5,active,2021-06-06,,true,2021-06-06 00:00:00
1337,875,Standard,43.99,2,1080p,5,active,2021-02-08,,true,2021-02-08 00:00:00
1338,876,Premium,59.99,4,4K,5,active,2023-02-10,,true,2023-02-10 00:00:00
1339,877,Basic,29.99,1,720p,2,cancelled,2025-03-11,2025-12-09,false,2025-03-11 00:00:00
1340,877,Premium,59.99,4,4K,5,active,2020-11-26,,true,2020-11-26 00:00:00
1341,878,Premium,59.99,4,4K,5,cancelled,2023-02-17,2023-04-26,false,2023-02-17 00:00:00
1342,878,Premium,59.99,4,4K,5,active,2023-09-11,,true,2023-09-11 00:00:00
1343,879,Standard,43.99,2,1080p,5,active,2022-10-28,,true,2022-10-28 00:00:00
1344,880,Basic,29.99,1,720p,2,active,2020-12-24,,true,2020-12-24 00:00:00
1345,881,Standard,43.99,2,1080p,5,active,2020-05-09,,true,2020-05-09 00:00:00
1346,882,Standard,43.99,2,1080p,5,active,2021-05-15,,true,2021-05-15 00:00:00
1347,883,Basic,29.99,1,720p,2,active,2024-01-26,,true,2024-01-26 00:00:00
1348,884,Standard,43.99,2,1080p,5,active,2022-04-06,,true,2022-04-06 00:00:00
1349,885,Standard,43.99,2,1080p,5,active,2021-09-26,,true,2021-09-26 00:00:00
1350,886,Basic,29.99,1,720p,2,active,2020-11-23,,true,2020-11-23 00:00:00
1351,887,Standard,43.99,2,1080p,5,active,2021-05-28,,true,2021-05-28 00:00:00
1352,888,Basic,29.99,1,720p,2,active,2021-11-24,,true,2021-11-24 00:00:00
1353,889,Basic,29.99,1,720p,2,cancelled,2022-05-04,2023-02-04,false,2022-05-04 00:00:00
1354,889,Basic,29.99,1,720p,2,active,2022-11-11,,true,2022-11-11 00:00:00
1355,890,Standard,43.99,2,1080p,5,cancelled,2023-05-17,2024-05-12,false,2023-05-17 00:00:00
1356,890,Premium,59.99,4,4K,5,active,2023-03-07,,true,2023-03-07 00:00:00
1357,891,Premium,59.99,4,4K,5,active,2020-04-28,,true,2020-04-28 00:00:00
1358,892,Premium,59.99,4,4K,5,cancelled,2024-05-31,2025-02-14,false,2024-05-31 00:00:00
1359,892,Standard,43.99,2,1080p,5,active,2021-07-14,,true,2021-07-14 00:00:00
1360,893,Standard,43.99,2,1080p,5,active,2023-04-30,,true,2023-04-30 00:00:00
1361,894,Premium,59.99,4,4K,5,active,2022-05-13,,true,2022-05-13 00:00:00
1362,895,Standard,43.99,2,1080p,5,active,2021-05-12,,true,2021-05-12 00:00:00
1363,896,Premium,59.99,4,4K,5,cancelled,2022-06-17,2022-10-10,false,2022-06-17 00:00:00
1364,896,Premium,59.99,4,4K,5,expired,2020-07-22,2020-10-03,false,2020-07-22 00:00:00
1365,896,Premium,59.99,4,4K,5,active,2023-10-08,,true,2023-10-08 00:00:00
1366,897,Premium,59.99,4,4K,5,cancelled,2021-04-18,2021-06-13,false,2021-04-18 00:00:00
1367,897,Standard,43.99,2,1080p,5,active,2023-02-05,,true,2023-02-05 00:00:00
1368,898,Standard,43.99,2,1080p,5,active,2021-07-26,,true,2021-07-26 00:00:00
1369,899,Basic,29.99,1,720p,2,active,2020-06-22,,true,2020-06-22 00:00:00
1370,900,Premium,59.99,4,4K,5,active,2024-10-04,,true,2024-10-04 00:00:00
1371,901,Premium,59.99,4,4K,5,active,2020-01-02,,true,2020-01-02 00:00:00
1372,902,Standard,43.99,2,1080p,5,active,2024-12-21,,true,2024-12-21 00:00:00
1373,903,Basic,29.99,1,720p,2,cancelled,2024-03-30,2024-11-29,true,2024-03-30 00:00:00
1374,903,Standard,43.99,2,1080p,5,active,2021-09-21,,true,2021-09-21 00:00:00
1375,904,Standard,43.99,2,1080p,5,active,2021-03-14,,true,2021-03-14 00:00:00
1376,905,Standard,43.99,2,1080p,5,expired,2023-12-09,2024-02-12,false,2023-12-09 00:00:00
1377,905,Basic,29.99,1,720p,2,active,2024-06-28,,true,2024-06-28 00:00:00
1378,906,Standard,43.99,2,1080p,5,active,2022-04-14,,true,2022-04-14 00:00:00
1379,907,Standard,43.99,2,1080p,5,active,2024-04-01,,true,2024-04-01 00:00:00
1380,908,Premium,59.99,4,4K,5,active,2023-11-07,,true,2023-11-07 00:00:00
1381,909,Basic,29.99,1,720p,2,active,2021-05-06,,true,2021-05-06 00:00:00
1382,910,Standard,43.99,2,1080p,5,active,2023-04-07,,true,2023-04-07 00:00:00
1383,911,Standard,43.99,2,1080p,5,active,2022-08-29,,true,2022-08-29 00:00:00
1384,912,Standard,43.99,2,1080p,5,active,2023-04-30,,true,2023-04-30 00:00:00
1385,913,Standard,43.99,2,1080p,5,active,2025-05-16,,true,2025-05-16 00:00:00
1386,914,Standard,43.99,2,1080p,5,cancelled,2023-10-15,2024-03-19,false,2023-10-15 00:00:00
1387,914,Premium,59.99,4,4K,5,active,2022-01-30,,true,2022-01-30 00:00:00
1388,915,Basic,29.99,1,720p,2,active,2024-10-28,,true,2024-10-28 00:00:00
1389,916,Standard,43.99,2,1080p,5,active,2021-12-02,,true,2021-12-02 00:00:00
1390,917,Standard,43.99,2,1080p,5,active,2022-10-12,,true,2022-10-12 00:00:00
1391,918,Standard,43.99,2,1080p,5,cancelled,2023-11-10,2024-10-17,true,2023-11-10 00:00:00
1392,918,Standard,43.99,2,1080p,5,active,2021-04-23,,true,2021-04-23 00:00:00
1393,919,Standard,43.99,2,1080p,5,active,2023-10-26,,true,2023-10-26 00:00:00
1394,920,Standard,43.99,2,1080p,5,cancelled,2022-06-19,2022-12-15,false,2022-06-19 00:00:00
1395,920,Premium,59.99,4,4K,5,cancelled,2021-01-24,2022-01-06,false,2021-01-24 00:00:00
1396,920,Standard,43.99,2,1080p,5,active,2021-07-31,,true,2021-07-31 00:00:00
1397,921,Basic,29.99,1,720p,2,active,2020-01-09,,true,2020-01-09 00:00:00
1398,922,Premium,59.99,4,4K,5,active,2022-03-09,,true,2022-03-09 00:00:00
1399,923,Basic,29.99,1,720p,2,active,2020-09-03,,true,2020-09-03 00:00:00
1400,924,Premium,59.99,4,4K,5,cancelled,2023-06-19,2024-01-05,false,2023-06-19 00:00:00
1401,924,Standard,43.99,2,1080p,5,cancelled,2025-02-13,2025-10-04,false,2025-02-13 00:00:00
1402,924,Standard,43.99,2,1080p,5,active,2025-05-25,,true,2025-05-25 00:00:00
1403,925,Standard,43.99,2,1080p,5,active,2021-03-02,,true,2021-03-02 00:00:00
1404,926,Standard,43.99,2,1080p,5,cancelled,2021-04-01,2022-01-16,false,2021-04-01 00:00:00
1405,926,Standard,43.99,2,1080p,5,active,2020-03-04,,true,2020-03-04 00:00:00
1406,927,Standard,43.99,2,1080p,5,active,2020-07-03,,true,2020-07-03 00:00:00
1407,928,Standard,43.99,2,1080p,5,cancelled,2022-11-15,2023-06-25,false,2022-11-15 00:00:00
1408,928,Premium,59.99,4,4K,5,active,2020-02-01,,true,2020-02-01 00:00:00
1409,929,Premium,59.99,4,4K,5,active,2020-07-27,,true,2020-07-27 00:00:00
1410,930,Standard,43.99,2,1080p,5,cancelled,2024-11-09,2025-08-19,false,2024-11-09 00:00:00
1411,930,Standard,43.99,2,1080p,5,active,2021-02-27,,true,2021-02-27 00:00:00
1412,931,Basic,29.99,1,720p,2,cancelled,2021-04-26,2021-07-30,false,2021-04-26 00:00:00
1413,931,Basic,29.99,1,720p,2,active,2023-10-16,,true,2023-10-16 00:00:00
1414,932,Standard,43.99,2,1080p,5,active,2021-08-18,,true,2021-08-18 00:00:00
1415,933,Premium,59.99,4,4K,5,active,2020-05-15,,true,2020-05-15 00:00:00
1416,934,Standard,43.99,2,1080p,5,expired,2022-01-16,2022-08-20,false,2022-01-16 00:00:00
1417,934,Standard,43.99,2,1080p,5,active,2022-02-13,,true,2022-02-13 00:00:00
1418,935,Basic,29.99,1,720p,2,active,2020-05-25,,true,2020-05-25 00:00:00
1419,936,Standard,43.99,2,1080p,5,expired,2023-10-03,2023-11-03,false,2023-10-03 00:00:00
1420,936,Standard,43.99,2,1080p,5,expired,2021-10-06,2022-07-08,true,2021-10-06 00:00:00
1421,936,Standard,43.99,2,1080p,5,active,2024-04-11,,true,2024-04-11 00:00:00
1422,937,Basic,29.99,1,720p,2,cancelled,2023-03-17,2023-11-09,true,2023-03-17 00:00:00
1423,937,Basic,29.99,1,720p,2,expired,2025-03-15,2025-10-25,false,2025-03-15 00:00:00
1424,937,Standard,43.99,2,1080p,5,active,2024-07-04,,true,2024-07-04 00:00:00
1425,938,Basic,29.99,1,720p,2,expired,2021-01-31,2021-04-11,false,2021-01-31 00:00:00
1426,938,Standard,43.99,2,1080p,5,active,2024-07-05,,true,2024-07-05 00:00:00
1427,939,Basic,29.99,1,720p,2,expired,2022-02-10,2023-01-13,false,2022-02-10 00:00:00
1428,939,Standard,43.99,2,1080p,5,active,2022-11-11,,true,2022-11-11 00:00:00
1429,940,Basic,29.99,1,720p,2,active,2024-04-03,,true,2024-04-03 00:00:00
1430,941,Premium,59.99,4,4K,5,expired,2024-11-10,2025-10-23,false,2024-11-10 00:00:00
1431,941,Standard,43.99,2,1080p,5,active,2021-11-11,,true,2021-11-11 00:00:00
1432,942,Standard,43.99,2,1080p,5,expired,2024-05-27,2024-07-04,false,2024-05-27 00:00:00
1433,942,Basic,29.99,1,720p,2,active,2024-05-05,,true,2024-05-05 00:00:00
1434,943,Standard,43.99,2,1080p,5,expired,2021-02-02,2021-07-02,false,2021-02-02 00:00:00
1435,943,Standard,43.99,2,1080p,5,expired,2023-05-30,2024-04-25,false,2023-05-30 00:00:00
1436,943,Standard,43.99,2,1080p,5,active,2022-02-11,,true,2022-02-11 00:00:00
1437,944,Standard,43.99,2,1080p,5,cancelled,2022-11-18,2023-08-13,false,2022-11-18 00:00:00
1438,944,Standard,43.99,2,1080p,5,active,2020-03-15,,true,2020-03-15 00:00:00
1439,945,Basic,29.99,1,720p,2,active,2020-02-10,,true,2020-02-10 00:00:00
1440,946,Premium,59.99,4,4K,5,active,2025-04-04,,true,2025-04-04 00:00:00
1441,947,Standard,43.99,2,1080p,5,active,2021-11-14,,true,2021-11-14 00:00:00
1442,948,Premium,59.99,4,4K,5,active,2022-03-10,,true,2022-03-10 00:00:00
1443,949,Standard,43.99,2,1080p,5,active,2021-05-08,,true,2021-05-08 00:00:00
1444,950,Standard,43.99,2,1080p,5,cancelled,2020-11-19,2021-11-19,false,2020-11-19 00:00:00
1445,950,Standard,43.99,2,1080p,5,active,2024-12-05,,true,2024-12-05 00:00:00
1446,951,Standard,43.99,2,1080p,5,active,2021-08-19,,true,2021-08-19 00:00:00
1447,952,Premium,59.99,4,4K,5,active,2020-05-23,,true,2020-05-23 00:00:00
1448,953,Basic,29.99,1,720p,2,cancelled,2021-07-16,2022-01-27,false,2021-07-16 00:00:00
1449,953,Standard,43.99,2,1080p,5,active,2023-06-04,,true,2023-06-04 00:00:00
1450,954,Premium,59.99,4,4K,5,active,2022-08-31,,true,2022-08-31 00:00:00
1451,955,Standard,43.99,2,1080p,5,active,2024-05-19,,true,2024-05-19 00:00:00
1452,956,Premium,59.99,4,4K,5,expired,2020-09-25,2021-03-01,true,2020-09-25 00:00:00
1453,956,Standard,43.99,2,1080p,5,active,2025-04-11,,true,2025-04-11 00:00:00
1454,957,Standard,43.99,2,1080p,5,active,2022-12-15,,true,2022-12-15 00:00:00
1455,958,Standard,43.99,2,1080p,5,cancelled,2023-08-18,2024-03-24,true,2023-08-18 00:00:00
1456,958,Premium,59.99,4,4K,5,expired,2020-07-21,2020-12-18,false,2020-07-21 00:00:00
1457,958,Standard,43.99,2,1080p,5,active,2025-05-08,,true,2025-05-08 00:00:00
1458,959,Standard,43.99,2,1080p,5,active,2022-01-09,,true,2022-01-09 00:00:00
1459,960,Standard,43.99,2,1080p,5,cancelled,2024-03-02,2024-06-05,false,2024-03-02 00:00:00
1460,960,Basic,29.99,1,720p,2,active,2024-11-17,,true,2024-11-17 00:00:00
1461,961,Standard,43.99,2,1080p,5,expired,2020-06-11,2021-05-08,false,2020-06-11 00:00:00
1462,961,Standard,43.99,2,1080p,5,active,2024-05-15,,true,2024-05-15 00:00:00
1463,962,Premium,59.99,4,4K,5,active,2024-07-14,,true,2024-07-14 00:00:00
1464,963,Premium,59.99,4,4K,5,active,2021-09-18,,true,2021-09-18 00:00:00
